,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
30604,4669,10449,,269,,,,,,,997,,,,,,,,
30615,7131,2086,1816,2313,,,,1118,1553,,,,,,61,,,,306
30616,12941,2518,398,,,,,,527,,,,,,,,,,
30621,4610,3314,7050,153,,,,,,,,,,,400,857,,,
30622,7228,1045,2443,3647,476,533,,686,,,,,,,326,,,,
30634,10213,2344,374,2439,138,,,,,,,,,,548,328,,,
30635,5818,4496,1293,1675,391,1489,,,,,,,16,,683,523,,,
30636,13535,1669,,118,,,,,,,850,,,,212,,,,
30652,9693,3041,2968,682,,,,,,,,,,,,,,,
30659,5545,7670,846,,649,,,,,,1504,,,,170,,,,
30661,9187,883,1216,1130,1107,1159,,,,,,,,,,1702,,,
30663,4103,4391,2317,2953,538,400,,,,,,,,,,1682,,,
30670,10809,4293,,,993,,,,,,85,,,,,,,204,
30675,8120,7025,284,531,62,,,,,,,,,,,,,,362
30689,7096,2682,609,1940,,,,,,,,,,,,4057,,,
30690,4749,2851,3813,1587,793,,,,599,,,,,,1992,,,,
30691,4149,11675,,560,,,,,,,,,,,,,,,
30708,14587,1797,,,,,,,,,,,,,,,,,
30712,12230,1370,,2264,,,,,,,268,,,,,,,,252
30713,12851,3533,,,,,,,,,,,,,,,,,
30718,5788,2572,1433,4797,100,456,,,585,,,,,,,653,,,
30721,14459,1925,,,,,,,,,,,,,,,,,
30722,6551,7123,,1535,206,,,,,,802,,,,167,,,,
30728,11581,4080,47,108,,,,,,,,,,,393,,,,175
40007,6230,875,1981,4923,775,,,,,871,116,,165,330,,76,42,,
40012,6225,4408,1071,622,1476,435,741,1189,,,88,,,,49,,,80,
40030,5464,59,1649,7898,,167,,,,936,49,,90,,72,,,,
40031,8405,480,1593,3856,68,,,,,1686,,,296,,,,,,
40033,3379,,1010,7744,,238,,,,957,,,,,458,412,,2186,
40044,5488,944,1913,6782,42,365,,,,431,324,,,95,,,,,
40049,4783,89,958,7686,,,,,,1597,,,,48,87,380,756,,
40056,11613,1139,596,417,,,,,,592,,,52,,122,1330,45,478,
40057,6660,348,1924,6340,110,,,,,,,,,,,1002,,,
40060,3254,85,3132,7637,,,,,,1993,,,230,,53,,,,
40065,9151,444,722,4356,65,353,,,177,360,,,,86,670,,,,
40068,6477,544,2241,5152,,,560,,,,,,1253,157,,,,,
40069,4536,571,2479,7703,,84,,,,,,,431,276,127,177,,,
40072,13310,3074,,,,,,,,,,,,,,,,,
40081,9551,367,1552,3369,,,,,,1545,,,,,,,,,
40095,4081,3032,4695,1914,396,803,,456,,,,,,,165,,,741,101
40114,15467,67,,,,,,,,,,,724,126,,,,,
40121,8596,1837,34,5346,208,,,88,,,,,196,79,,,,,
40122,6737,2276,1109,3112,180,756,45,,,,785,,,,536,594,125,129,
40126,3698,3098,380,6163,,,,,,731,,,,,49,2265,,,
40127,2375,151,2902,9519,,266,,,,624,,,,256,291,,,,
40131,11136,5248,,,,,,,,,,,,,,,,,
40133,5868,4078,3325,1372,284,,407,,,,369,,,,681,,,,
40143,12449,328,490,1726,,,,,,,127,,886,,,214,,164,
40144,5181,5966,1641,2330,,348,,,,,357,,,,107,,,416,38
40151,5689,464,1576,6489,653,,,,,132,,,1381,,,,,,
40157,8684,4864,,1088,288,,,,,,1410,,,50,,,,,
40163,5090,674,1604,5419,,,,,,3414,,,183,,,,,,
40172,8367,753,457,6565,,,,,,,,,43,199,,,,,
40177,4380,7550,1053,1451,906,,,,,,893,,,,,,,,151
40180,4415,1340,3953,3167,1434,833,1072,170,,,,,,,,,,,
40185,4958,143,3497,4893,144,,182,,,527,,618,,,,1422,,,
40194,7086,1329,909,6387,,,,,,,,,,221,205,247,,,
40198,8601,3841,335,1393,,,560,,,,1654,,,,,,,,
40200,4525,33,626,6570,,,,,,,,187,,,,4443,,,
40201,4944,4039,2856,1476,641,192,105,1521,,,,,50,,,,560,,
40203,4650,571,1168,8673,,,,,,,,,,,,1322,,,
40205,3357,4861,3957,2504,,1540,,,,,,,,23,,,,142,
40210,11143,1404,872,1076,418,,450,,,,,,699,,322,,,,
40214,7386,5175,431,,,,,,,,,,,,1968,,,1424,
40215,3127,434,4563,6888,,321,,,,,,,64,,202,785,,,
40234,6347,3413,862,4700,,,,,,1062,,,,,,,,,
40235,6982,6707,886,,,451,,,,,887,,,,,,,,471
40240,12133,3451,,,,,,,,,,,693,107,,,,,
40242,12011,2189,,692,,403,,,,,,,1089,,,,,,
40244,9593,133,1305,4918,,,,,,,,,,,,435,,,
40245,1309,,628,10549,850,,,,,2316,,,,,,732,,,
40248,6720,119,4440,2429,278,1745,,,,,,,,,131,522,,,
40252,12317,251,181,3165,,,,,,470,,,,,,,,,
40271,5935,5015,1398,562,1754,,,,,,,,,,743,,,,977
40275,6380,1735,120,,428,2682,3666,,,,,,,,1373,,,,
40282,4283,2543,4382,410,3763,,157,,,,,,,,,,,846,
40293,8570,4273,,2980,,,,,,355,37,169,,,,,,,
40297,12054,2851,647,411,,,,,,,,,,,174,,,,247
40307,9307,444,,,,,,,6604,,,,,,,,29,,
40314,9523,1540,379,2699,128,402,,,1177,,,,157,,,379,,,
40334,7004,2358,589,5120,141,126,,,,435,,,,,,611,,,
40335,6515,2556,2387,973,,,815,,,,,,,,324,,2814,,
40337,8204,51,,,,,,,8129,,,,,,,,,,
40340,8617,3312,2003,,224,,,,,,,,,,748,,,1480,
40341,8011,363,3559,1605,,1508,,,,869,469,,,,,,,,
40344,6278,287,3649,4921,,,,,,1093,,,,,103,,,53,
40354,10173,5554,,,,,,,,,,,,,,,,,657
40359,10595,1341,1649,1597,,,,282,,,,,829,,,,91,,
40363,4311,40,1000,9430,157,598,,,,,,,534,,,314,,,
40366,3142,98,442,8262,541,,,,,,,,,,98,3801,,,
40370,12737,2895,,285,,,142,,,,,,,,325,,,,
40378,3799,6406,5071,329,,,,,,,,,,,104,,,675,
40379,4860,162,474,8955,,294,,,,1223,,,,,,416,,,
40385,7463,592,1627,6008,67,137,,,,337,,,44,,76,,33,,
40388,6701,6756,1753,,,797,,,,,135,,214,,,,,28,
40390,5793,5753,1025,1965,1160,,,,,,,,146,,542,,,,
40401,10786,4947,,480,,,,,,,89,,,82,,,,,
40402,3546,6754,2779,2751,158,217,,,,,,,,,179,,,,
40404,9709,74,958,4230,401,712,,,,,,,187,,,113,,,
40406,9532,863,1231,3896,,71,,,,,,,183,,555,53,,,
40408,12243,148,565,2559,,,,,,869,,,,,,,,,
40411,9033,1725,2879,1019,799,854,,,,,75,,,,,,,,
40418,3004,110,1694,9322,,,,1358,,896,,,,,,,,,
40420,5664,1129,5124,1652,,242,1315,1258,,,,,,,,,,,
40425,4028,872,4022,6769,59,,,,,,,,267,,,367,,,
40432,4852,700,4468,5288,99,,,,,780,,,59,73,,,65,,
40436,6359,,1493,6089,,1454,,,,712,,,31,,,246,,,
40446,4306,2045,4069,,1258,987,431,3288,,,,,,,,,,,
40461,4991,1284,4370,652,,743,,,,,,376,,,654,3314,,,
40474,8197,7677,,478,,,,,,,,,,32,,,,,
40475,7454,690,513,6161,,,,94,,,,,,,,1472,,,
40483,8586,2757,1133,1015,326,635,,1462,,,243,,,,227,,,,
40484,4149,7458,1291,1114,1139,875,,,,,358,,,,,,,,
40487,9265,6271,,45,803,,,,,,,,,,,,,,
40490,12051,4333,,,,,,,,,,,,,,,,,
40496,7369,255,355,7366,826,,,,,,,,,,66,,147,,
40499,12219,2716,,664,,,,,,,105,,,,,,,,680
40500,11637,4747,,,,,,,,,,,,,,,,,
40506,13511,119,1443,527,239,,545,,,,,,,,,,,,
40511,5225,103,2298,7968,405,,,,,,,,,,206,179,,,
40517,13835,2484,,41,,,,,,,,,,24,,,,,
40518,8972,4736,293,1744,312,,,,,,89,,90,,148,,,,
40538,7074,728,1612,1896,2516,856,314,1388,,,,,,,,,,,
40548,12583,847,,,,,,,2954,,,,,,,,,,
40553,10305,1571,598,1471,1176,1207,,,,,,,,,56,,,,
10001,8986,3174,184,407,201,,489,,,,,,2476,283,184,,,,
10015,15342,,,,,,310,,,,,,597,135,,,,,
10021,8234,2608,3332,,,,,,,,,,531,1679,,,,,
10046,5420,303,4457,1063,2353,1228,290,,,,,,31,911,,,76,252,
10048,7356,1571,,3605,643,,832,,,,,,1597,149,631,,,,
10058,3212,8111,440,3295,,,1046,,,,,,,,280,,,,
10059,4343,180,4019,1198,2456,2444,153,,,1591,,,,,,,,,
10070,6292,3878,497,4226,168,183,302,,,,,,216,505,117,,,,
10075,5198,7157,1531,1723,115,,,,,,,,,,84,,,369,207
10078,3447,3596,4270,691,1638,611,,604,,701,,,,,328,,,498,
10087,6333,1279,4661,,,625,,,,3434,,,,,52,,,,
10106,10243,,1801,,,,438,,,3201,,,701,,,,,,
10107,8979,3376,,2506,,,,,,,,,307,,134,,16,1066,
10127,2892,,3760,110,3500,3721,,,,1864,,,,164,373,,,,
10132,5562,3662,990,5904,,,,,,,,,,,266,,,,
10144,7152,,3870,,608,1882,876,,,1996,,,,,,,,,
10145,4281,3482,1866,4057,368,,,,,,,,,,2330,,,,
10148,5194,3998,3555,1286,48,789,,,,836,310,,,,,,,368,
10150,8926,2775,703,1427,591,,,,,,1407,,,,,,555,,
10152,6321,6608,,1483,,,,,,,,,,,1972,,,,
10154,3686,3292,2184,3543,1413,,,,,,,,,,2152,,114,,
10160,5096,,3783,,824,3650,,,,3031,,,,,,,,,
10163,6949,273,3575,,,3323,610,,,1056,598,,,,,,,,
10167,6481,6482,601,1253,1220,,197,,,,,,,,,,150,,
10171,5439,6698,1059,919,434,1712,,,,,,,51,72,,,,,
10184,3482,9396,804,1461,,,,,,,312,,,,398,,,531,
10196,5020,6131,,4386,,,209,,,,252,,,,,,,386,
10202,14694,1690,,,,,,,,,,,,,,,,,
10203,7908,2674,2002,2327,379,492,,,,,,,452,101,,,49,,
10207,4067,4993,3359,2675,614,676,,,,,,,,,,,,,
10209,12779,2873,116,91,,,,,,,,,,,98,,,427,
10210,7568,6637,87,733,963,,,,,,,,,,,,,396,
10216,6012,,6647,88,676,1280,,,,488,,,456,737,,,,,
10218,5562,6031,1848,2284,101,,,,,,,,167,187,204,,,,
10225,6983,6122,,1357,866,,,,,,,,,,,,,1056,
10232,8445,3117,2927,,498,,,,,1027,,,309,61,,,,,
10233,8101,5235,1315,310,1063,,,,,,,,33,,,,,327,
10237,8928,2913,,1492,,1449,1152,,,,,,,,164,,,286,
10246,4872,7867,407,2545,425,,,,,,,,,,268,,,,
10247,4149,1645,4303,376,1780,1519,,,,,2612,,,,,,,,
10249,4068,,6032,1627,1073,3011,177,,,396,,,,,,,,,
10255,6154,3727,1404,2010,,933,1026,,,,243,,,,887,,,,
10260,4177,9501,686,806,,,,,,,,,,,643,,,571,
10268,3579,8511,1030,1663,402,473,500,,,,,,,,188,,38,,
10277,5360,6706,2177,1767,,,,,,,,,147,,,,227,,
10281,4637,6106,180,3569,928,,808,,,,,,156,,,,,,
10282,5325,2803,3278,1716,,2247,,,,714,,,,,250,,51,,
10284,5688,4198,2271,2781,,306,,,,749,,181,,,210,,,,
10294,10373,,2889,,635,653,,,,1834,,,,,,,,,
10295,5166,8793,,1175,,,154,,,,,,,,453,,643,,
10298,5324,1904,3244,3333,,443,,,,2136,,,,,,,,,
10304,4335,4431,1489,4903,136,,,,,,,,,,1090,,,,
10306,5464,3876,1417,805,405,3756,,,,,661,,,,,,,,
10307,4798,5301,1779,2355,818,375,286,,,,,,423,,249,,,,
10313,4938,6434,2079,1854,,658,,,,,,,,,,,,421,
10320,8199,4956,593,1672,,,111,,,,,,141,,477,,235,,
10323,3464,4680,3567,2878,815,415,,,,,345,,,,,,,220,
10326,5516,3213,1680,3413,914,931,505,,,,,,,,137,,75,,
10329,4617,1799,4168,643,1401,2326,,,,1430,,,,,,,,,
10332,4103,8275,564,2136,485,,702,,,,,,119,,,,,,
10334,7270,7652,638,226,383,,,,,,,,,,,,,215,
10336,3752,1131,5839,468,1984,1600,,,,1610,,,,,,,,,
10370,10886,1772,1573,515,276,520,,,,808,,,,,34,,,,
10373,4597,5870,1547,3925,,,,,,,,,,105,340,,,,
10375,6618,550,4168,1553,2151,1066,,,,,,,,,,,,,278
10378,8545,6656,,1024,,,,,,,,,,,159,,,,
10383,4125,9036,,1587,241,239,,,,,,,,,203,,168,785,
10394,5585,8945,929,760,,,,,,,,,,,,,,165,
10401,6862,6305,654,737,747,,,,,,,,,,473,,,,606
10413,3736,3996,3536,2381,,1090,,,,,1171,,,,,,,474,
10425,5257,2902,5325,,387,2204,,,,,,,,,309,,,,
10426,6692,3958,1021,4267,150,,,,,,,199,,,,,,97,
10431,7791,375,3136,,1050,2995,1037,,,,,,,,,,,,
10442,6428,6595,230,2206,,551,374,,,,,,,,,,,,
10454,6239,2566,5609,926,,,,,,279,,,,,765,,,,
10461,4263,361,6667,,1371,2105,,,,1617,,,,,,,,,
10476,3994,6916,2614,1791,,276,,,,,292,,,,501,,,,
10480,6271,8290,823,564,,,,,,,,,,436,,,,,
10481,5951,4524,747,4856,,,306,,,,,,,,,,,,
10486,6656,6301,655,228,1351,,,,,,,,,,1193,,,,
10487,4391,5366,2806,2747,,,,,,,165,,,,909,,,,
10488,6170,6326,813,1968,,,,,,,680,,,,427,,,,
10490,4436,2830,3167,3216,619,1586,,,,,,,,,,,,530,
10509,5163,4934,,5081,,,,,,,,,,,1206,,,,
10511,5240,5316,771,3580,702,,,,,,134,,,,641,,,,
10513,6823,3510,727,,,1255,707,,,3362,,,,,,,,,
10517,5505,5011,1900,3426,131,,,,,,,,411,,,,,,
10519,4138,5206,1859,3349,848,,,,,,,,572,,412,,,,
10520,3586,661,7979,1824,737,858,,,,739,,,,,,,,,
10527,6711,2477,1459,4439,,878,,,,,,,,,363,,57,,
10528,4181,7689,732,3220,,104,,,,,209,,,,249,,,,
10531,3129,4700,3203,4259,392,,,,,,193,,,,508,,,,
20019,8087,711,1120,319,270,,119,2140,175,741,,1257,1093,99,229,,24,,
20022,9603,169,783,112,,,,,201,,,276,2034,,333,,1139,,1734
20023,13803,322,,,,,,,,,,,45,1494,,,720,,
20028,10366,923,852,21,,,,919,439,,,756,,,1802,,,,306
20031,10575,915,29,440,,,,,,,,2564,551,,,,,,1310
20042,8698,1807,62,,,235,,1825,,,,1587,125,,715,,,,1330
20058,10459,970,,,335,,161,784,2091,,,789,150,165,480,,,,
20060,3483,608,,,348,534,,1120,4822,,,5469,,,,,,,
20062,8159,1977,359,,215,,681,533,4113,,,,,,347,,,,
20063,7604,1999,,509,,,,899,,953,,3942,,,478,,,,
20068,9606,744,749,556,,,,58,116,546,,342,2497,,1006,,78,,86
20080,12771,,,,,,,,505,,,,2697,,411,,,,
20084,10748,974,,,,,,1168,322,,,2482,99,,271,,,,320
20094,13866,477,,,,,,,,,,76,645,315,254,,21,,730
20109,8235,326,571,,,,58,1064,5463,,,74,382,,161,,50,,
20114,9257,2986,,,,,,,3857,,,,,,,,284,,
20118,4558,938,155,1439,211,,,2659,1001,1053,,3991,,,236,,,,143
20122,11530,4541,77,,,,123,,,,,,,,113,,,,
20123,9051,574,,,1694,,,1467,2813,,,572,50,,163,,,,
20127,10784,760,,,,,658,1515,1473,,,,876,,,,318,,
20128,6945,246,302,,,,,2109,,,,6782,,,,,,,
20130,14239,,,,,,,,,,,171,616,71,,,1287,,
20131,14275,1360,,,,,,,,,,,,,,,,749,
20139,13784,617,788,,,,929,,,,,226,,,40,,,,
20145,10778,207,,,,,,,3468,,,,196,,,,1735,,
20149,4291,134,,,,,,3473,3728,,,1917,2076,,,,155,,610
20155,11742,1029,,,241,,,,,,,564,814,71,1923,,,,
20160,10599,129,,,,,,,4037,,,,172,,419,,1028,,
20164,13354,,,,,,,,184,,,,,,178,,2668,,
20166,12415,3657,,,,,,,,,,,,75,237,,,,
20172,7819,4463,,,302,,,,278,,,1963,1200,,338,,21,,
20180,14237,923,,,,,,,,42,,,1127,55,,,,,
20181,10023,407,472,,,,,,1726,,,2614,,,540,,602,,
20192,8443,28,,53,,,,101,6514,,,917,24,304,,,,,
20193,10763,164,,,,,67,802,3319,668,,,,,312,,,,289
20195,11880,955,,,,629,67,,1819,,,23,57,,45,,720,,189
20201,9786,853,254,,,,,,4358,,,,,,464,,628,,41
20205,7729,2224,,805,,,,1232,587,,,741,1753,,1313,,,,
20206,6169,696,,,,,,,4600,,,,,,,,4919,,
20210,11845,74,,,143,,,111,,,,602,838,,1142,,1629,,
20222,13579,407,,246,291,,551,,221,,,485,,,604,,,,
20224,10424,465,,,,,,,2824,,,1914,,,237,,520,,
20225,9285,640,97,,,,,,4753,,,354,687,,216,,332,,20
20227,9072,4486,,,,,,,,,617,402,,,1807,,,,
20231,8068,572,,,,,,,6787,,,,,186,22,,749,,
20235,6052,4857,,,,,984,,,,,,,,4491,,,,
20238,9875,691,,104,57,,,451,3792,,,,,,1280,,,,134
20242,9066,2356,209,,,,942,,,,,2741,1070,,,,,,
20245,5166,2245,,,,,,,3490,,,1110,,,942,,3431,,
20249,10366,3941,,,,,55,,,,,,,,1647,,,375,
20257,14247,759,,,,,,333,,,,1006,,,39,,,,
20263,11306,20,,,,,,208,3562,,,,482,,,,806,,
20265,9950,482,,,557,,,,3002,,,495,,,1898,,,,
20280,10655,,,,,,,321,2731,,,,872,,,,1805,,
20281,10703,145,,,,806,,750,,,,824,,,494,,2662,,
20282,12716,3668,,,,,,,,,,,,,,,,,
20283,15135,1249,,,,,,,,,,,,,,,,,
20285,10747,5637,,,,,,,,,,,,,,,,,
20286,12085,4299,,,,,,,,,,,,,,,,,
20297,7386,1100,,,,,1408,,1827,,,1278,,,3385,,,,
20298,14002,77,,,,,,,,,,443,1862,,,,,,
20311,15310,550,,,,,,,,,,,61,,198,,,,265
20314,13371,2443,,,,,,,,,,,,,170,,,,400
20315,7602,3492,,,,,,2721,,,,2470,,,99,,,,
20319,7325,1278,,,,,,127,473,,,1199,2516,,1514,,1952,,
20320,12839,2233,,,,,,,302,,,,48,,325,,192,,445
20326,8968,303,837,,693,,,116,4468,,,,,,516,,483,,
20330,13299,,,,,,,629,220,,,1187,366,,197,,,,486
20340,4043,174,,,,,,,8606,,,,,,422,,3139,,
20343,10381,95,,,,,,,,,,1308,1831,,587,,2182,,
20344,4237,1359,,,,,,,5136,,,,79,,4351,,1222,,
20353,13581,215,,,,,,,724,,,1106,685,,73,,,,
20358,11575,1074,,,,,,533,,,,2001,,,248,,,,953
20359,12079,549,,181,,,,1057,1366,,,303,849,,,,,,
20364,6120,2102,,,,,,,,,,8162,,,,,,,
20380,10606,860,149,,,,,,,,,,637,,,,4132,,
20385,8947,1090,208,,,,,1722,569,,,2298,405,,530,,615,,
20386,14656,455,,,,,,,,,,,,,1156,,,,117
20389,11494,72,,,,,,,3408,,,,528,,416,,466,,
20394,6233,673,,,678,124,,1047,5418,,,638,373,,1200,,,,
20408,9680,140,,,,,,,4693,,,,139,,325,,1407,,
20411,11613,1206,,,74,,,,2420,,,611,,,78,,382,,
20412,9142,103,,,,,,,6830,,,,210,,,,99,,
20413,9692,183,,,95,,,,5990,,,,,,325,,99,,
20414,9220,3952,,,,,,472,322,,658,,,,1599,,,,161
20416,14410,1858,,,,,,,,,,,,,,,116,,
20421,15236,363,,,,,,,,,,,,,785,,,,
20423,4728,680,,,,,,,4835,,,,2005,,,,4136,,
20430,11927,3736,,,480,,,,,,241,,,,,,,,
20432,12392,986,191,,,,171,,2347,,,,,67,,,230,,
20440,11453,4931,,,,,,,,,,,,,,,,,
20441,13017,910,,,,,,392,356,,,730,,979,,,,,
20443,11574,,,,,,,,95,,,,,,328,,4387,,
20463,14519,700,,,,,,209,,,,452,,,451,,,,53
20468,4343,5604,,,456,,184,,3424,,,1239,125,,1009,,,,
20474,7749,7412,,,,,,,,,,,,,1223,,,,
20489,11461,102,,,1342,,,,,,,3479,,,,,,,
20492,10321,6063,,,,,,,,,,,,,,,,,
20498,7989,,,,,,,3764,,,,2750,1881,,,,,,
20514,12677,2371,,,,,,,,,,,,,983,,,92,261
20519,14561,,,,,,,,,,,,,,1766,,,,57
20524,10149,160,,,,,,,5560,,,,,,515,,,,
20525,10038,48,,,,,,,6298,,,,,,,,,,
20527,10575,760,,,,,,627,458,,,725,1960,,,,1279,,
20529,11000,140,,,,,,,5055,,,,,,189,,,,
20535,13498,1765,,,372,,,,,,182,,,,567,,,,
20539,10210,,,,,,,,5949,,,,91,,,,134,,
20543,4151,10762,,,,,,592,,599,,,,,280,,,,
20547,14109,,,,,,,,1630,,,,341,,,,304,,
20550,11828,,1534,590,,,,,283,,,332,1017,354,252,,94,,100
20557,10480,281,,,,,,,5364,,,,259,,,,,,
20561,12732,276,97,,,,1352,,1730,,,,163,,,,34,,
20563,12818,1673,,,,,,421,980,,,169,323,,,,,,
20565,9997,2300,,,,,,78,3019,,,219,,,,,771,,
20576,7422,67,2056,1516,,,,1311,,,,,,286,2628,627,,,471
20585,6693,1888,,,,,223,,3348,,,,,,271,,3961,,
20587,14284,540,,,,,,,1526,,,,,,,,34,,
20589,15708,62,,,,,269,,345,,,,,,,,,,
20590,7975,85,495,,,,221,558,5477,,,90,65,,1388,,30,,
20596,14108,382,,,,,,,,,,,,,1677,,217,,
20600,13304,392,93,,,,,,1364,,,,135,,1096,,,,
20604,12112,403,,,305,,,948,1278,231,,278,,,,,,,829
20605,8866,3923,,,,,,1361,,,,2234,,,,,,,
20609,10238,,,,,,,2306,,,,1605,,,2235,,,,
20615,9969,570,,,,,,,3921,,,240,71,,,,1613,,
20618,7722,196,,,167,,,,7965,,,,,,,,334,,
20626,14840,520,,,223,,,,,,,485,,,316,,,,
20640,9591,376,,,,396,,,4998,,,977,,,,,46,,
20655,15876,508,,,,,,,,,,,,,,,,,
20657,11254,,,,,,,,1760,,,,,,572,,2798,,
30000,9651,1527,,1058,119,,,,,,,,2607,1222,200,,,,
30003,6270,4045,2631,1484,1441,425,,,,,,,88,,,,,,
30007,8065,1821,580,3209,450,,,,,,200,,1151,459,,449,,,
30010,7764,2220,,2085,,,,,,,526,,96,,,1418,,,2275
30014,6723,3234,,2299,,,,,,,,,,,,4128,,,
30030,8723,6376,733,,187,140,,225,,,,,,,,,,,
30031,7705,1315,1601,373,125,3416,,40,48,,,,,,970,791,,,
30037,4906,3822,2332,4073,280,188,,,,,,,,,158,,,,625
30038,6485,6183,566,132,901,514,,,82,,,,,,275,595,,651,
30040,9648,4523,,,,,165,,1907,,,,,,141,,,,
30041,8769,5461,1041,,351,,,,,,423,,,,85,,,,254
30042,5045,2185,3939,157,,1697,,2286,,,,,105,,,843,127,,
30043,10415,2684,,1160,,,,,,,1559,,,,,,,566,
30045,8978,3024,,687,836,,,,,,78,,1707,659,,,,,415
30058,9264,2904,135,,1031,,,,76,,136,,,,2352,,,486,
30059,6732,6526,565,1743,79,,,,,,,,,,,213,,526,
30061,5185,846,3291,1505,1600,1966,,224,1011,,,,,,242,514,,,
